oracle Database name       :  FSPRD
Oracle SID                 :  FSPRD3
Archive Execution-From Date:  01-May-2023
Archive Execution-To Date  :  01-Mar-2024
Archive Year               :  1995_2000
Archive Environment        :  FS
 
=> Batch Numbers check.

107 rows created.


Commit complete.

=> NLS DataBase Parameters Check.

3 rows created.


Commit complete.

=> TimeZone Check.

483 82 6 PRMGT_XX GM_PMDTRSC_HXX
484 82 7 PRMGT_XX GM_PROPCHXX_HXX
485 82 8 PRMGT_XX GM_PROPCMMT_HXX
486 82 9 PRMGT_XX GM_PROPOSAL_HXX
487 82 10 PRMGT_XX GM_PROPRJXX_HXX
488 82 11 PRMGT_XX GM_PROP_PRJ_HXX
489 82 12 PRMGT_XX GM_PROP_XX_HXX
490 83 0 PSHDR_XX TE_EMP_HDR_H_XX
491 83 1 PSHDR_XX TE_EMP_OBU_H_XX
492 83 2 PSHDR_XX TE_EMP_UP_H_XX
493 84 0 PSPDA_XX BEN_PRGPRTC_HXX
494 84 1 PSPDA_XX COMPNSTION_H_XX
495 84 2 PSPDA_XX EMAILADRS_H_XX
496 84 3 PSPDA_XX EMPLOYMENT_H_XX
497 84 4 PSPDA_XX JOB_H_XX
498 84 5 PSPDA_XX JOB_XX_H_XX
499 84 6 PSPDA_XX PERSDATAEF_H_XX
500 84 7 PSPDA_XX PERSONALDA_H_XX
501 84 8 PSPDA_XX PERSONALPH_H_XX
502 84 9 PSPDA_XX PERS_NID_H_XX
503 85 0 PSPUR_XX PURGEDATA_H_XX
504 86 0 PURCMTXX CMMTS_TBL_H_XX
505 86 1 PURCMTXX COMMENT_TBL_HXX
506 87 0 PURITMXX ASET_ITMATR_HXX
507 87 1 PURITMXX INV_ITEMS_H_XX
508 87 2 PURITMXX INV_ITEMUOM_HXX
509 87 3 PURITMXX INV_ITM_PHT_HXX
510 87 4 PURITMXX ITM_VENDOR_H_XX
511 87 5 PURITMXX MSTR_ITMTBL_HXX
512 87 6 PURITMXX PURCH_ITMBU_HXX
513 87 7 PURITMXX PURC_ITMATR_HXX
514 88 0 PURRTVXX RTV_ADDR_H_XX
515 88 1 PURRTVXX RTV_CMMNT_H_XX
516 88 2 PURRTVXX RTV_DSPTCH_H_XX
517 88 3 PURRTVXX RTV_HDR_H_XX
518 88 4 PURRTVXX RTV_LN_DSTB_HXX
519 88 5 PURRTVXX RTV_LN_FEE_H_XX
520 88 6 PURRTVXX RTV_LN_H_XX
521 89 0 PUR_CTXX CNTRCT_DFLT_HXX
522 89 1 PUR_CTXX CNTRCT_DSTB_HXX
523 89 2 PUR_CTXX CNTRCT_HDR_H_XX
524 89 3 PUR_CTXX CNTRCT_LN_H_XX
525 89 4 PUR_CTXX CNTRCT_MLST_HXX
526 89 5 PUR_CTXX CNTR_BUDSTB_HXX
527 89 6 PUR_CTXX CNTR_EVTVCH_HXX
528 89 7 PUR_CTXX CNTR_HDRRLS_HXX
529 89 8 PUR_CTXX CNTR_LNRLS_HXX
530 89 9 PUR_CTXX CNTR_LN_UOM_HXX
531 89 10 PUR_CTXX CNTR_RLSDTL_HXX
532 89 11 PUR_CTXX CNTR_RLSHDR_HXX
533 89 12 PUR_CTXX CNTR_RLSTBL_HXX
534 89 13 PUR_CTXX CNTR_RLS_LN_HXX
535 89 14 PUR_CTXX CNTR_SCHDL_H_XX
536 90 0 PUR_POXX PO_APPROVAL_HXX
537 90 1 PUR_POXX PO_CHG_ADDR_HXX
538 90 2 PUR_POXX PO_CHG_HDR_H_XX
539 90 3 PUR_POXX PO_CHG_LN_H_XX
540 90 4 PUR_POXX PO_CHG_ORD_H_XX
541 90 5 PUR_POXX PO_CHG_SHP_H_XX
542 90 6 PUR_POXX PO_COMMENT_H_XX
543 90 7 PUR_POXX PO_DFLTDSTB_HXX
544 90 8 PUR_POXX PO_DFLT_TBL_HXX
545 90 9 PUR_POXX PO_DISPATCH_HXX
546 90 10 PUR_POXX PO_ER_EMSGQ_HXX
547 90 11 PUR_POXX PO_EST_SHIP_HXX
548 90 12 PUR_POXX PO_HDR_EMAL_HXX
549 90 13 PUR_POXX PO_HDR_EXS_H_XX
550 90 14 PUR_POXX PO_HDR_H_XX
551 90 15 PUR_POXX PO_HDR_VAT_H_XX
552 90 16 PUR_POXX PO_LINE_H_XX
553 90 17 PUR_POXX PO_LNSHPMCH_HXX
554 90 18 PUR_POXX PO_LNSHPSUT_HXX
555 90 19 PUR_POXX PO_LN_DISTB_HXX
556 90 20 PUR_POXX PO_LN_SHIP_H_XX
557 90 21 PUR_POXX PO_RC_WB_EX_HXX
558 91 0 PUR_RCXX RECV_COMNT_HXX
559 91 1 PUR_RCXX RECV_HDR_H_XX
560 91 2 PUR_RCXX RECV_LNASET_HXX
561 91 3 PUR_RCXX RECV_LNDSTB_HXX
562 91 4 PUR_RCXX RECV_LNINSP_HXX
563 91 5 PUR_RCXX RECV_LNSHMT_HXX
564 91 6 PUR_RCXX RECV_LN_SHP_HXX
565 92 0 PYMT_AUD AP_PYMT_AUD_ARC
566 93 0 RS_SCHXX RS_SCHED_TASK_H
567 94 0 TLRTS_XX TLRTSACTXX_H_XX
568 94 1 TLRTS_XX TLRTSPRJXX_H_XX
569 94 2 TLRTS_XX TLRTSTRCXX_H_XX
570 95 0 VCHAUDXX AP_VCHR_AUD_ARC
571 96 0 VMSCSTXX VMSSRCCNLX_H_XX
572 97 0 VMSCTRXX VMSTRNCNLX_H_XX
573 98 0 VMSSTRXX VMSSRCARCX_H_XX
574 99 0 VMSTRNXX VMSTRNSHST_H_XX
Completed Gathering Data. Total Templates to Export for Wave/Year - 1995_2000 in "FS": 100
Today's Export Version Counter No: 1
#########################################################################################
Beginning export of Template : AGNGXX
#########################################################################################
 
=> ( 1 ) CUSTAGINGX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:03:45 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=AGNGXX_FS dumpfile=AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_CUSTAGINGX_H_XX QUERY=SYSADM.PS_CUSTAGINGX_H_XX:"WHERE PSARCH_ID='AGNGXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_CUSTAGINGX_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/AGNGXX/FS/AGNGXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Thu Dec 11 23:04:51 2025 elapsed 0 00:01:03

TEMPLATE_NAME:  AGNGXX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-AGNGXX successfully Exported, started at  Thu Dec 11 23:03:45 EST 2025 and finished at Thu Dec 11 23:04:56 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : AGNGXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : APPYMTXX
#########################################################################################
 
=> ( 1 ) AP_ARC_PYM_AD_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 2 ) AP_ARC_PYM_RC_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 3 ) AP_ARC_PYM_TB_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

5 rows created.


Commit complete.

=> ( 4 ) AP_SUPPRES_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 5 ) PAYMNT_TBL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) PYMNT_ADVC_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) WTH_TRXTBL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:05:08 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=APPYMTXX_FS dumpfile=APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_AP_ARC_PYM_AD_H QUERY=SYSADM.PS_AP_ARC_PYM_AD_H:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_AP_ARC_PYM_RC_H QUERY=SYSADM.PS_AP_ARC_PYM_RC_H:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_AP_ARC_PYM_TB_H QUERY=SYSADM.PS_AP_ARC_PYM_TB_H:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_AP_SUPPRES_H_XX QUERY=SYSADM.PS_AP_SUPPRES_H_XX:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PAYMNT_TBL_H_XX QUERY=SYSADM.PS_PAYMNT_TBL_H_XX:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PYMNT_ADVC_H_XX QUERY=SYSADM.PS_PYMNT_ADVC_H_XX:"WHERE PSARCH_ID='APPYMTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_WTH_TRXTBL_H_XX QUERY=SYSADM.PS_WTH_TRXT
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/INDEX/FUNCTIONAL_INDEX/INDEX
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_AP_ARC_PYM_TB_H"               35.32 MB  402580 rows
. . exported "SYSADM"."PS_WTH_TRXTBL_H_XX"               263.1 KB   14674 rows
. . exported "SYSADM"."PS_AP_SUPPRES_H_XX"               5.273 KB       0 rows
. . exported "SYSADM"."PS_PAYMNT_TBL_H_XX"               602.6 KB  402580 rows
. . exported "SYSADM"."PS_PYMNT_ADVC_H_XX"               286.0 KB   26515 rows
. . exported "SYSADM"."PS_AP_ARC_PYM_RC_H"               2.989 MB  403197 rows
. . exported "SYSADM"."PS_AP_ARC_PYM_AD_H"               11.66 MB  442649 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_11.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_12.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_13.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_14.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_15.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_16.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_17.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_18.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_19.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_20.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_21.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_22.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_23.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_24.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_25.dmp
  /backup/data_arch/APPYMTXX/FS/APPYMTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_26.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Thu Dec 11 23:09:41 2025 elapsed 0 00:04:32

TEMPLATE_NAME:  APPYMTXX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-APPYMTXX successfully Exported, started at  Thu Dec 11 23:05:08 EST 2025 and finished at Thu Dec 11 23:09:46 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : APPYMTXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : APPYTTXX
#########################################################################################
 
=> ( 1 ) PAY_TRNSMT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:09:46 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=APPYTTXX_FS dumpfile=APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PAY_TRNSMT_H_XX QUERY=SYSADM.PS_PAY_TRNSMT_H_XX:"WHERE PSARCH_ID='APPYTTXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_PAY_TRNSMT_H_XX"               16.49 KB     892 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/APPYTTXX/FS/APPYTTXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Thu Dec 11 23:10:45 2025 elapsed 0 00:00:58

TEMPLATE_NAME:  APPYTTXX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-APPYTTXX successfully Exported, started at  Thu Dec 11 23:09:46 EST 2025 and finished at Thu Dec 11 23:10:49 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : APPYTTXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : APVCHRXX
#########################################################################################
 
=> ( 1 ) APVCH_DSPL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) AP_ARC_BCH_XR_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 3 ) AP_ARC_DIST_L_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 4 ) AP_ARC_DIST_N_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 5 ) AP_ARC_EXP_DL_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) AP_ARC_PYM_WT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 7 ) AP_ARC_PYM_XR_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 8 ) AP_ARC_PY_MSG_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 9 ) AP_ARC_VCHL_E_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 10 ) AP_ARC_VCHL_M_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 11 ) AP_ARC_VCH_AC_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 12 ) AP_ARC_VCH_DO_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 13 ) AP_ARC_VCH_FR_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 14 ) AP_ARC_VCH_HP_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 15 ) AP_ARC_VCH_LN_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 16 ) AP_ARC_VCH_MS_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 17 ) AP_ARC_VCH_RM_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 18 ) AP_ARC_VCH_ST_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 19 ) AP_ARC_VCH_TG_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 20 ) AP_ARC_VCH_TX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 21 ) AP_ARC_VCH_UT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 22 ) AP_ARC_VCH_VB_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 23 ) AP_ARC_VCH_VI_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 24 ) AP_ARC_VCH_VN_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

3 rows created.


Commit complete.

=> ( 25 ) AP_ARC_VCH_WT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 26 ) AP_ARC_VOUCH_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

4 rows created.


Commit complete.

