oracle Database name       :  HRPRD
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_TEBURDENX_H_XX"                15.05 MB 2328237 rows
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_11.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_12.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_13.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_14.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_15.dmp
  /backup/data_arch/TEBUR_XX/HR/TEBUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_16.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:25:13 2025 elapsed 0 00:03:22

TEMPLATE_NAME:  TEBUR_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TEBUR_XX successfully Exported, started at  Fri Dec 12 00:21:50 EST 2025 and finished at Fri Dec 12 00:25:17 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TEBUR_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : TLAPP_XX
#########################################################################################
 
=> ( 1 ) TL_APP_LA_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:25:18 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=TLAPP_XX_HR dumpfile=TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_TL_APP_LA_H_XX QUERY=SYSADM.PS_TL_APP_LA_H_XX:"WHERE PSARCH_ID='TLAPP_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_TL_APP_LA_H_XX"                    0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TLAPP_XX/HR/TLAPP_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:25:53 2025 elapsed 0 00:00:35

TEMPLATE_NAME:  TLAPP_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TLAPP_XX successfully Exported, started at  Fri Dec 12 00:25:17 EST 2025 and finished at Fri Dec 12 00:25:57 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TLAPP_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : TLAPR_XX
#########################################################################################
 
=> ( 1 ) TL_APP_XRF_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:25:57 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=TLAPR_XX_HR dumpfile=TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_TL_APP_XRF_H_XX QUERY=SYSADM.PS_TL_APP_XRF_H_XX:"WHERE PSARCH_ID='TLAPR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_TL_APP_XRF_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TLAPR_XX/HR/TLAPR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:26:31 2025 elapsed 0 00:00:33

TEMPLATE_NAME:  TLAPR_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TLAPR_XX successfully Exported, started at  Fri Dec 12 00:25:57 EST 2025 and finished at Fri Dec 12 00:26:35 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TLAPR_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : TLATC_XX
#########################################################################################
 
=> ( 1 ) TLTCATTACH_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:26:35 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=TLATC_XX_HR dumpfile=TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_TLTCATTACH_H_XX QUERY=SYSADM.PS_TLTCATTACH_H_XX:"WHERE PSARCH_ID='TLATC_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_TLTCATTACH_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TLATC_XX/HR/TLATC_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:27:11 2025 elapsed 0 00:00:35

TEMPLATE_NAME:  TLATC_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TLATC_XX successfully Exported, started at  Fri Dec 12 00:26:35 EST 2025 and finished at Fri Dec 12 00:27:15 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TLATC_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : TLAUD_XX
#########################################################################################
 
=> ( 1 ) AUDITTLRTS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:27:16 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=TLAUD_XX_HR dumpfile=TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_AUDITTLRTS_H_XX QUERY=SYSADM.PS_AUDITTLRTS_H_XX:"WHERE PSARCH_ID='TLAUD_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_AUDITTLRTS_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TLAUD_XX/HR/TLAUD_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:27:52 2025 elapsed 0 00:00:36

TEMPLATE_NAME:  TLAUD_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TLAUD_XX successfully Exported, started at  Fri Dec 12 00:27:15 EST 2025 and finished at Fri Dec 12 00:27:56 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TLAUD_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : TLBIR_XX
#########################################################################################
 
=> ( 1 ) TL_BIR_EID_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 00:27:56 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=TLBIR_XX_HR dumpfile=TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_TL_BIR_EID_H_XX QUERY=SYSADM.PS_TL_BIR_EID_H_XX:"WHERE PSARCH_ID='TLBIR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_TL_BIR_EID_H_XX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/TLBIR_XX/HR/TLBIR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Fri Dec 12 00:28:34 2025 elapsed 0 00:00:37

TEMPLATE_NAME:  TLBIR_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-TLBIR_XX successfully Exported, started at  Fri Dec 12 00:27:56 EST 2025 and finished at Fri Dec 12 00:28:39 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : TLBIR_XX
----------------------------------------------------------------------------------------
